Lake,Date,Time,Depth (m),Temperature (Deg C),pH,DO (% Saturation),DO (mg/L),Specific Conductivity (uS/cm),Turbidity (NTU),TDS (mg/L)
(37) Fogle Lake S.W.A. (Ringgold),7/23/2018,15:50,1,28.05555556,8.782142857,138.4571429,10.82,261.7214286,14.01285714,170
(37) Fogle Lake S.W.A. (Ringgold),7/23/2018,15:50,1.5,27.86111111,8.73173913,137.1978261,10.755,262.5956522,14.04673913,170.6521739
(37) Fogle Lake S.W.A. (Ringgold),7/23/2018,15:50,2,27.62037037,8.503333333,122.7166667,9.658333333,263.7,13.84833333,171.3333333
(37) Fogle Lake S.W.A. (Ringgold),7/23/2018,15:50,2.5,27.55555556,8.28,109,8.593333333,264.2333333,13.48333333,172
(37) Fogle Lake S.W.A. (Ringgold),7/23/2018,15:50,3,25.66452991,7.781153846,63,5.100384615,274.5576923,11.69115385,178.4230769
(37) Fogle Lake S.W.A. (Ringgold),7/23/2018,15:50,3.5,22.05448718,7.254615385,21.92692308,1.896346154,303.4211538,8.406923077,197.2884615
(37) Fogle Lake S.W.A. (Ringgold),7/23/2018,15:50,4.5,18.58333333,7.132692308,13.68076923,1.270769231,339.3423077,7.206538462,220.5384615
(37) Fogle Lake S.W.A. (Ringgold),7/23/2018,15:50,5,15.78888889,7.122,10.075,0.993,373.45,5.877,242.7
(37) Fogle Lake S.W.A. (Ringgold),7/23/2018,15:50,6,14.8,7.12,9.45,0.954,393.14,5.268,255.5
(37) Fogle Lake S.W.A. (Ringgold),7/23/2018,15:50,6.5,13.8617284,7.069888889,7.846666667,0.809555556,445.34,14.25988889,289.4888889
(38) George Wyth Lake (Black Hawk),8/7/2018,7:10,0,24.14176245,8.649655172,137.5413793,11.54137931,352.362069,12.61413793,228.9655172
(38) George Wyth Lake (Black Hawk),8/7/2018,7:10,0.5,24.75925926,8.73,149.6333333,12.40666667,426.7333333,16.91666667,277
(38) George Wyth Lake (Black Hawk),8/7/2018,7:10,1,24.66666667,8.518461538,136.7769231,11.35846154,428.6692308,16.20461538,278.7692308
(38) George Wyth Lake (Black Hawk),8/7/2018,7:10,1.5,24.42857143,8.117142857,103.5714286,8.638571429,432.7,14.30285714,281.2857143
(38) George Wyth Lake (Black Hawk),8/7/2018,7:10,2.5,24.20940171,7.966153846,86.01538462,7.200769231,434.4153846,12.28538462,282.1538462
(38) George Wyth Lake (Black Hawk),8/7/2018,7:10,3,24.01515152,7.72,62.52727273,5.254545455,437.1363636,10.87,284.1818182
(38) George Wyth Lake (Black Hawk),8/7/2018,7:10,4,23.77777778,7.45,33.31666667,2.811666667,446.2166667,11.69833333,289.8333333
(39) Green Belt Lake (Black Hawk),8/7/2018,11:05,0,25.31423611,8.425,136.259375,11.17875,746.509375,7.905625,485.28125
(39) Green Belt Lake (Black Hawk),8/7/2018,11:05,0.5,25.44444444,8.47,141.5,11.57,826.2,6.9,537
(39) Green Belt Lake (Black Hawk),8/7/2018,11:05,1,25.40277778,8.42875,140.325,11.485,826.9375,6.86625,537.5
(39) Green Belt Lake (Black Hawk),8/7/2018,11:05,1.5,25.2962963,8.198888889,124.8055556,10.23388889,829.4777778,6.382222222,539.1666667
(39) Green Belt Lake (Black Hawk),8/7/2018,11:05,2,25.16666667,7.96,108,8.875,831.8,6.16,541
(39) Green Belt Lake (Black Hawk),8/7/2018,11:05,2.5,25.125,7.87,102.225,8.41,832.35,6.115,541
(39) Green Belt Lake (Black Hawk),8/7/2018,11:05,3,24.9537037,7.646111111,76.37222222,6.299444444,835.9888889,5.853333333,543.4444444
(39) Green Belt Lake (Black Hawk),8/7/2018,11:05,4,24.77777778,7.463333333,42,3.476666667,844.7555556,5.533333333,549.1111111
(39) Green Belt Lake (Black Hawk),8/7/2018,11:05,4.5,24.40123457,7.270555556,20.28888889,1.689444444,856.2722222,9.501666667,556.5555556
(39) Green Belt Lake (Black Hawk),8/7/2018,11:05,5,23.75,7.21,13.7,1.1525,871.125,10.2075,566.25
(40) Green Castle Lake (Marshall),7/31/2018,14:22,0,26.61538462,9.351923077,132.2346154,10.60384615,260.4153846,5.859615385,169.2692308
(40) Green Castle Lake (Marshall),7/31/2018,14:22,0.5,26.23188406,9.42,150.8695652,12.17956522,267.3782609,5.783913043,173.7826087
(40) Green Castle Lake (Marshall),7/31/2018,14:22,1,25.92676768,9.338181818,132.1636364,10.72954545,269.5,5.867272727,175.1818182
(40) Green Castle Lake (Marshall),7/31/2018,14:22,1.5,25.69444444,9.2925,123.97,10.1065,270.91,5.91,176
(40) Green Castle Lake (Marshall),7/31/2018,14:22,2,25.42676768,8.817727273,76.24545455,6.244545455,277.4454545,6.448181818,180.3636364
(40) Green Castle Lake (Marshall),7/31/2018,14:22,2.5,25.03935185,8.16875,24.1375,1.99,301.0166667,7.899166667,195.5416667
(40) Green Castle Lake (Marshall),7/31/2018,14:22,3,23.84615385,7.619230769,15.16923077,1.278076923,368.6576923,8.196538462,239.6538462
(40) Green Castle Lake (Marshall),7/31/2018,14:22,3.5,21.46057348,7.597096774,50.46774194,4.500967742,438.1032258,14.61741935,284.7741935
(40) Green Castle Lake (Marshall),7/31/2018,14:22,4,18.58148148,7.731,112.51,10.438,453.7966667,43.95533333,294.9666667
(40) Green Castle Lake (Marshall),7/31/2018,14:22,4.5,15.2826087,7.162173913,25.10869565,2.497391304,477.2130435,31.61434783,310.2608696
(40) Green Castle Lake (Marshall),7/31/2018,14:22,5,13.45707071,7.091363636,10.91363636,1.135,473.8272727,23.67,308.0454545
(40) Green Castle Lake (Marshall),7/31/2018,14:22,5.5,11.83333333,7.106363636,7.281818182,0.785454545,486.5045455,24.82272727,316.1363636
(40) Green Castle Lake (Marshall),7/31/2018,14:22,6,10.90909091,7.132727273,5.681818182,0.626363636,534.2272727,30.73363636,347.2727273
(41) Green Valley Lake (Union),7/25/2018,11:40,0,26.11757106,8.696976744,104.6651163,8.474186047,173.227907,42.82976744,112.5813953
(41) Green Valley Lake (Union),7/25/2018,11:40,1,26.75806452,8.798709677,98.83870968,7.910645161,221.0870968,43.50612903,144
(41) Green Valley Lake (Union),7/25/2018,11:40,1.5,26.70987654,8.334814815,56.81851852,4.547037037,223.2296296,29.26888889,145.0740741
(41) Green Valley Lake (Union),7/25/2018,11:40,2.5,26.46491228,8.055263158,26.25263158,2.111052632,227.9105263,29.12315789,148.1578947
(41) Green Valley Lake (Union),7/25/2018,11:40,3,26.21604938,7.858888889,16.4,1.325185185,232.7407407,25.55407407,151.2592593
(41) Green Valley Lake (Union),7/25/2018,11:40,3.5,26.05555556,7.794,12.84,1.04,235.66,13.22,153
(41) Green Valley Lake (Union),7/25/2018,11:40,4,26,7.755,12.5,1.0125,236.725,11.81,154
(41) Green Valley Lake (Union),7/25/2018,11:40,4.5,25.63888889,7.544090909,11.58636364,0.942727273,242.05,11.60363636,157.4545455
(41) Green Valley Lake (Union),7/25/2018,11:40,5,24.05676329,7.165217391,9.576086957,0.804565217,276.0521739,11.33847826,179.4565217
(41) Green Valley Lake (Union),7/25/2018,11:40,5.5,23.48611111,6.9875,7.95,0.6775,304.8,12.075,198.25
(41) Green Valley Lake (Union),7/25/2018,11:40,6,22.69312169,6.957142857,7.285714286,0.626190476,321.652381,25.24904762,209.047619
(42) Greenfield Lake (Adair),7/25/2018,12:25,0,26.44212963,8.962083333,113.5458333,9.135416667,237.3458333,22.25083333,154.3333333
(42) Greenfield Lake (Adair),7/25/2018,12:25,0.5,26.62091503,9.034117647,117.9588235,9.457647059,247.3588235,21.78294118,161
(42) Greenfield Lake (Adair),7/25/2018,12:25,1,26.66666667,9.03,117.7705882,9.440588235,247.5941176,21.68117647,161
(42) Greenfield Lake (Adair),7/25/2018,12:25,1.5,26.65,9.0245,116.685,9.3545,247.885,21.747,161
(42) Greenfield Lake (Adair),7/25/2018,12:25,2,26.52046784,8.96,106.7842105,8.576315789,249.3210526,21.05684211,162
(42) Greenfield Lake (Adair),7/25/2018,12:25,2.5,26.38888889,8.808235294,96.71176471,7.785294118,250.8117647,20.15529412,163.2352941
(42) Greenfield Lake (Adair),7/25/2018,12:25,3,25.91049383,8.140555556,43.57777778,3.534444444,260.3166667,13.26833333,169.2222222
(42) Greenfield Lake (Adair),7/25/2018,12:25,3.5,24.33333333,7.564444444,13.43333333,1.118888889,299,8.783333333,194.3333333
(42) Greenfield Lake (Adair),7/25/2018,12:25,4,22.9845679,7.369444444,7.938888889,0.679444444,351.45,13.42166667,228.4444444
(42) Greenfield Lake (Adair),7/25/2018,12:25,4.5,22.14492754,7.287391304,5.552173913,0.483043478,376.2521739,17.17826087,244.6086957
(42) Greenfield Lake (Adair),7/25/2018,12:25,5,21.11458333,7.23625,4.39375,0.390625,397.46875,24.326875,258.4375
(43) Hannen Lake (Benton),7/30/2018,15:10,0,28.18148148,9.517333333,223.7,17.43333333,259.2966667,21.31666667,168.5
(43) Hannen Lake (Benton),7/30/2018,15:10,0.5,27.0534188,9.482692308,246.0307692,19.57038462,277.4730769,22.09653846,180.3461538
(43) Hannen Lake (Benton),7/30/2018,15:10,1,26.49652778,9.43375,242.165625,19.45875,276.8,21.989375,180
(43) Hannen Lake (Benton),7/30/2018,15:10,1.5,25.33333333,9.1416,180.892,14.8276,279.228,22.3416,181.56
(43) Hannen Lake (Benton),7/30/2018,15:10,2,24.45634921,8.255,53.29285714,4.435357143,297.0607143,19.00535714,193.1071429
(43) Hannen Lake (Benton),7/30/2018,15:10,2.5,23.82132132,7.734864865,12.92702703,1.09,321.7513514,10.08702703,209.1351351
(43) Hannen Lake (Benton),7/30/2018,15:10,3,23.1980057,7.526153846,6.697435897,0.570512821,352.5,8.114871795,229.1538462
(43) Hannen Lake (Benton),7/30/2018,15:10,3.5,21.44965278,7.3340625,4.234375,0.3734375,426.46875,9.4025,277.25
(43) Hannen Lake (Benton),7/30/2018,15:10,4,18.71193416,7.094814815,3.044444444,0.282962963,500.1666667,9.755925926,325.0740741
(43) Hannen Lake (Benton),7/30/2018,15:10,4.5,16.76666667,6.896,2.333333333,0.226666667,558.2433333,10.484,362.8666667
(43) Hannen Lake (Benton),7/30/2018,15:10,5,15.31609195,6.787241379,1.948275862,0.194482759,610.9655172,11.16758621,397.1034483
(43) Hannen Lake (Benton),7/30/2018,15:10,5.5,14.29273504,6.725,1.676923077,0.172692308,643.9076923,11.86230769,418.5384615
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,0,26.13409962,8.736206897,109.4862069,8.855862069,218.7482759,7.621724138,142.1034483
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,0.5,25.80864198,8.753333333,115.9555556,9.435,243.8777778,10.00777778,158.6666667
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,1,25.62847222,8.699375,108.18125,8.83,244.45625,10.003125,159
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,1.5,25.42592593,8.487777778,95.21666667,7.8,245.3388889,9.607777778,159.4444444
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,2,25.27272727,8.277727273,81.14090909,6.666363636,246.4454545,9.326818182,160.1818182
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,2.5,25.10628019,7.820434783,43.97826087,3.624347826,249.4782609,8.142173913,162.1304348
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,3,24.83091787,7.512608696,16.36086957,1.355217391,252.7565217,6.70826087,164.2173913
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,3.5,24.13247863,7.401923077,6.961538462,0.583076923,260.6807692,6.814230769,169.4230769
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,4,22.77536232,7.31,4.130434783,0.356086957,284.8913043,10.19782609,185.1304348
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,4.5,20.53240741,7.232916667,2.883333333,0.259583333,328.1833333,13.48708333,213.2916667
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,5,18.51157407,7.200833333,2.154166667,0.200833333,358.4166667,13.73291667,232.9583333
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,5.5,15.8,7.187,1.735,0.1715,388.545,16.5595,252.55
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,6,15.20555556,7.163,1.505,0.151,400.345,20.3325,260.25
(44) Hawthorne Lake (Mahaska),7/30/2018,11:00,6.5,14.67460317,7.156190476,1.333333333,0.134761905,408.1142857,22.64,265.2857143
(45) Hickory Grove Lake (Story),7/31/2018,16:50,0,27.49206349,9.163928571,202.4178571,16.04607143,260.875,35.87821429,169.5714286
(45) Hickory Grove Lake (Story),7/31/2018,16:50,0.5,25.38164251,9.091304348,216.326087,17.72652174,264.6347826,41.13304348,171.9565217
(45) Hickory Grove Lake (Story),7/31/2018,16:50,1,25.02339181,8.897368421,178.0631579,14.69631579,267.8052632,33.19052632,173.9473684
(45) Hickory Grove Lake (Story),7/31/2018,16:50,1.5,24.88055556,8.514,126.775,10.4925,275.57,18.6825,179.05
(45) Hickory Grove Lake (Story),7/31/2018,16:50,2,24.59903382,8.102173913,72.2826087,6.01,296.5434783,11.22434783,192.7391304
(45) Hickory Grove Lake (Story),7/31/2018,16:50,2.5,24.00833333,7.809,31.74,2.6675,319.765,9.0215,207.7
(45) Hickory Grove Lake (Story),7/31/2018,16:50,3,22.85964912,7.627894737,13.13684211,1.126842105,336.5894737,8.660526316,218.7368421
(45) Hickory Grove Lake (Story),7/31/2018,16:50,3.5,20.08333333,7.505454545,8.136363636,0.736818182,363.0863636,9.157272727,236.0454545
(45) Hickory Grove Lake (Story),7/31/2018,16:50,4,17.54232804,7.403809524,5.580952381,0.531904762,411.8380952,9.00047619,267.6190476
(45) Hickory Grove Lake (Story),7/31/2018,16:50,4.5,15.48830409,7.412631579,4.515789474,0.448947368,455.3263158,9.19,295.8947368
(45) Hickory Grove Lake (Story),7/31/2018,16:50,5,13.64327485,7.486842105,3.884210526,0.402631579,466.1473684,9.704736842,302.8947368
(45) Hickory Grove Lake (Story),7/31/2018,16:50,5.5,11.9005848,7.551578947,3.431578947,0.369473684,462.1315789,9.519473684,300.3684211
(45) Hickory Grove Lake (Story),7/31/2018,16:50,6,10.55026455,7.587619048,3.104761905,0.344761905,461.647619,9.435714286,300.047619
(45) Hickory Grove Lake (Story),7/31/2018,16:50,6.5,9.347222222,7.576,2.85,0.326,465.285,9.9505,302.35
(45) Hickory Grove Lake (Story),7/31/2018,16:50,7,8.727777778,7.545,2.725,0.319,467.38,10.103,303.95
(45) Hickory Grove Lake (Story),7/31/2018,16:50,7.5,8.267195767,7.482380952,2.60952381,0.305714286,471.5095238,10.15619048,306.4761905
(45) Hickory Grove Lake (Story),7/31/2018,16:50,8,7.807017544,7.363684211,2.494736842,0.295263158,485.3,10.69789474,315.4210526
(45) Hickory Grove Lake (Story),7/31/2018,16:50,8.5,7.455555556,7.2565,2.4,0.289,499.39,11.1205,324.55
(45) Hickory Grove Lake (Story),7/31/2018,16:50,9,7.293981481,7.137916667,2.375,0.28,517.4041667,11.91958333,336.25
(45) Hickory Grove Lake (Story),7/31/2018,16:50,9.5,7.174603175,6.932857143,2.3,0.28,573.3714286,15.60714286,372.7142857
(46) Hooper Area Pond (Warren),7/10/2018,13:23,0,31.80555556,8.718076923,153.5,11.23423077,263.5076923,19.48730769,171.2692308
(46) Hooper Area Pond (Warren),7/10/2018,13:23,0.5,29.08950617,8.518888889,139.75,10.71388889,299.5,32.01111111,194.6111111
(46) Hooper Area Pond (Warren),7/10/2018,13:23,1,28.2745098,7.917058824,79.31176471,6.168823529,304.8058824,21.11117647,198.1764706
(46) Hooper Area Pond (Warren),7/10/2018,13:23,1.5,27.54761905,7.574285714,28.15238095,2.217142857,311.452381,15.61904762,202.4285714
(46) Hooper Area Pond (Warren),7/10/2018,13:23,2,26.67555556,7.4148,12.528,1.0016,320.516,13.4984,208.32
(46) Hooper Area Pond (Warren),7/10/2018,13:23,2.5,25.41777778,7.2884,7.928,0.6484,329.304,15.428,214.04
(46) Hooper Area Pond (Warren),7/10/2018,13:23,3,23.91798942,7.191904762,6.242857143,0.524761905,342.2285714,17.87285714,222.3809524
(46) Hooper Area Pond (Warren),7/10/2018,13:23,3.5,22.83333333,7.110869565,5.273913043,0.453478261,364.1478261,20.17695652,236.826087
(46) Hooper Area Pond (Warren),7/10/2018,13:23,4,21.85802469,7.07,4.611111111,0.403333333,388.9222222,29.02555556,252.7777778
(47) Indian Lake (Van Buren),7/9/2018,11:58,0,30.27469136,8.868611111,248.2083333,18.65527778,255.5277778,,166
(47) Indian Lake (Van Buren),7/9/2018,11:58,1,29.88304094,8.758684211,216.6315789,16.37894737,256.2473684,,166.5
(47) Indian Lake (Van Buren),7/9/2018,11:58,1.5,28.88738739,8.003513514,87.76486486,6.741621622,261.7351351,,170.1351351
(48) Ingham Lake (Emmet),7/17/2018,11:15,0,28.36163522,8.696792453,152.2264151,11.83490566,323.6150943,,210.509434
(48) Ingham Lake (Emmet),7/17/2018,11:15,1,27.90656566,8.54,149.9181818,11.73545455,385.0454545,,250.2272727
(48) Ingham Lake (Emmet),7/17/2018,11:15,1.5,27.27777778,8.405151515,121.5333333,9.616969697,390.8848485,,254.1515152
(48) Ingham Lake (Emmet),7/17/2018,11:15,2,27,8.13,96.23333333,7.656666667,395.6333333,,257
(48) Ingham Lake (Emmet),7/17/2018,11:15,2.5,26.8200313,8.006197183,67.22112676,5.367746479,405.4253521,,263.4788732
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,0,30.93580247,8.3,197.7866667,14.702,297.5,,193
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,1,30.72649573,8.3,197.2730769,14.70923077,297.4961538,,193
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,1.5,29.99242424,8.3,196.2045455,14.81090909,297.2159091,,193
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,2,29.36805556,8.3,194.64375,14.85625,296.84375,,193
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,2.5,29.16666667,8.293,193.98,14.86,296.66,,193
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,3,28.68594104,8.332653061,207.5938776,16.01979592,297.1897959,,193.4897959
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,3.5,24.16339869,8.539411765,264.1,21.95470588,321.0411765,,208.6470588
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,4,21.34259259,8.58,275.7833333,24.27666667,336.9666667,,219
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,4.5,18.23067633,8.388478261,254.7543478,23.83,345.7608696,,224.7173913
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,5,15.54497354,7.980952381,173.0142857,17.14809524,347.0857143,,225.5238095
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,5.5,13.5,7.82,147.5,15.29,358.5,,233
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,6,12.45079365,7.731428571,99.57714286,10.57657143,359.8285714,,233.8857143
(50) Lacey Keosauqua Park Lake (Van Buren),7/9/2018,14:24,6.5,11.77898551,7.557173913,50.31086957,5.435869565,355.2717391,,230.8478261
(51) Lake Ahquabi (Warren),7/10/2018,14:00,0,32.34099617,8.682758621,121.9965517,8.863103448,209.3241379,15.40862069,136.1034483
(51) Lake Ahquabi (Warren),7/10/2018,14:00,0.5,30.26719577,8.82,123.7333333,9.298571429,231.3857143,18.26952381,150.4285714
(51) Lake Ahquabi (Warren),7/10/2018,14:00,1,29.2394636,8.65862069,112.4448276,8.599655172,230.2793103,22.60655172,149.6551724
(51) Lake Ahquabi (Warren),7/10/2018,14:00,1.5,28.14176245,7.931034483,49.56896552,3.862068966,235.2310345,20.5562069,152.8965517
(51) Lake Ahquabi (Warren),7/10/2018,14:00,2,27.35185185,7.575555556,19.32962963,1.526296296,238.7814815,15.10962963,155.2962963
(51) Lake Ahquabi (Warren),7/10/2018,14:00,2.5,25.75287356,7.43137931,8.982758621,0.731034483,244.0310345,15.39172414,158.6551724
(51) Lake Ahquabi (Warren),7/10/2018,14:00,3,23.83333333,7.326923077,5.984615385,0.503846154,253.3961538,15.96653846,164.7307692
(51) Lake Ahquabi (Warren),7/10/2018,14:00,3.5,22.31313131,7.276818182,4.913636364,0.426818182,262.3272727,15.43272727,170.4545455
(51) Lake Ahquabi (Warren),7/10/2018,14:00,4,20.45940171,7.275384615,4.230769231,0.381153846,276.6884615,14.57115385,179.8461538
(51) Lake Ahquabi (Warren),7/10/2018,14:00,4.5,18.54960317,7.178214286,3.814285714,0.356071429,306.8178571,17.98392857,199.3928571
(51) Lake Ahquabi (Warren),7/10/2018,14:00,5,17.54273504,7.1,3.6,0.35,341.5615385,32.26076923,222.0769231
(52) Lake Anita (Cass),7/25/2018,8:10,0,25.90079365,8.305714286,100.3714286,8.210714286,234.9785714,19.99285714,152.7857143
(52) Lake Anita (Cass),7/25/2018,8:10,1,26.70588235,8.300588235,97.46470588,7.802352941,273.9882353,14.34705882,178
(52) Lake Anita (Cass),7/25/2018,8:10,1.5,26.77777778,8.256206897,93.56896552,7.481034483,275.0206897,13.73862069,178.9310345
(52) Lake Anita (Cass),7/25/2018,8:10,2,26.68181818,7.861363636,66.42272727,5.318181818,277.35,11.75545455,180.2272727
(52) Lake Anita (Cass),7/25/2018,8:10,2.5,26.45767196,7.57952381,36.66190476,2.946190476,279.3285714,8.78952381,181.6190476
(52) Lake Anita (Cass),7/25/2018,8:10,3,26.08888889,7.4235,12.18,0.9855,281.95,5.3915,183.25
(52) Lake Anita (Cass),7/25/2018,8:10,3.5,25.62847222,7.34625,7.50625,0.613125,288.19375,3.713125,187.3125
(52) Lake Anita (Cass),7/25/2018,8:10,4,24.47569444,7.345625,5.46875,0.458125,306.41875,2.70875,199.25
(52) Lake Anita (Cass),7/25/2018,8:10,4.5,23.86111111,7.35,4.8,0.405,315.225,2.55,204.75
(52) Lake Anita (Cass),7/25/2018,8:10,5,23.66666667,7.345,4.6,0.39,316.9,2.39,206
(52) Lake Anita (Cass),7/25/2018,8:10,5.5,21.83838384,7.334545455,3.968181818,0.347272727,332.2909091,2.094090909,215.9545455
(52) Lake Anita (Cass),7/25/2018,8:10,6,20.2991453,7.351923077,3.346153846,0.301923077,353.5653846,2.467692308,229.8461538
(52) Lake Anita (Cass),7/25/2018,8:10,6.5,18.87962963,7.347222222,3.011111111,0.278888889,375.3111111,3.246111111,243.9444444
(52) Lake Anita (Cass),7/25/2018,8:10,7,18.36111111,7.315,2.9,0.27,384.95,3.445,250
(52) Lake Anita (Cass),7/25/2018,8:10,7.5,18.24074074,7.298333333,2.866666667,0.27,387.4166667,3.623333333,251.8333333
(52) Lake Anita (Cass),7/25/2018,8:10,8,17.43209877,7.225185185,2.677777778,0.255555556,400.8814815,4.955185185,260.5925926
(52) Lake Anita (Cass),7/25/2018,8:10,8.5,16.59444444,7.1115,2.5,0.2425,418.54,5.541,272.05
(52) Lake Anita (Cass),7/25/2018,8:10,9,16.5,7.055,2.566666667,0.25,422.6333333,-1.41,275
(53) Lake Cornelia (Wright),8/7/2018,11:25,0,25.01923077,8.435384615,107.8884615,8.905769231,294.7615385,18.06423077,191.6923077
(53) Lake Cornelia (Wright),8/7/2018,11:25,0.5,24.52631579,8.557368421,115.2526316,9.598421053,328.9842105,14.68263158,214.0526316
(53) Lake Cornelia (Wright),8/7/2018,11:25,1,24.36842105,8.533157895,114.5526316,9.568421053,329.1947368,13.33,214
(53) Lake Cornelia (Wright),8/7/2018,11:25,1.5,24.22705314,8.490869565,108.5173913,9.08826087,329.8043478,12.98391304,214.2608696
(53) Lake Cornelia (Wright),8/7/2018,11:25,2,24.00925926,8.375833333,96.01666667,8.075,331.6791667,12.30416667,215.625
(53) Lake Cornelia (Wright),8/7/2018,11:25,2.5,23.72037037,8.191333333,81.82,6.918333333,334.9066667,12.55433333,217.9
(53) Lake Cornelia (Wright),8/7/2018,11:25,3,23.5976431,8.172121212,75.65454545,6.411818182,334.1939394,12.02333333,217.030303
(53) Lake Cornelia (Wright),8/7/2018,11:25,3.5,23.52777778,8.091153846,68.05,5.774615385,334.8423077,11.83076923,217.6923077
(53) Lake Cornelia (Wright),8/7/2018,11:25,4,23.4691358,7.964814815,57.76296296,4.907037037,336.1222222,11.58925926,218.4074074
(53) Lake Cornelia (Wright),8/7/2018,11:25,4.5,23.41111111,7.770666667,37.70666667,3.205333333,340.6866667,13.01933333,221.4
(54) Lake Darling (Washington),7/30/2018,7:54,0,24.45777778,8.4512,90.86,7.5936,252.152,34.3836,164.12
(54) Lake Darling (Washington),7/30/2018,7:54,0.5,24.66666667,8.458095238,78.47142857,6.519047619,274.2238095,34.04904762,178
(54) Lake Darling (Washington),7/30/2018,7:54,1,24.66666667,8.433703704,75.26296296,6.251851852,274.4,33.96259259,178
(54) Lake Darling (Washington),7/30/2018,7:54,1.5,24.66666667,8.424137931,72.64482759,6.034827586,274.7482759,33.74034483,178.6551724
(54) Lake Darling (Washington),7/30/2018,7:54,2,24.66666667,8.389032258,69.97741935,5.81516129,275.1870968,34.32225806,179
(54) Lake Darling (Washington),7/30/2018,7:54,2.5,24.62903226,8.361290323,68.3483871,5.684193548,275.4258065,33.98258065,179
(54) Lake Darling (Washington),7/30/2018,7:54,3,24.41954023,8.093448276,49.20689655,4.102413793,279.9448276,25.42655172,181.8965517
(54) Lake Darling (Washington),7/30/2018,7:54,3.5,23.01340996,7.448965517,14.19655172,1.212758621,367.1586207,13.03034483,238.6551724
(54) Lake Darling (Washington),7/30/2018,7:54,4,21.2979798,7.206818182,6.490909091,0.573636364,436.8227273,11.23590909,283.9545455
(54) Lake Darling (Washington),7/30/2018,7:54,4.5,19.24222222,7.034,4.708,0.4336,481.332,11.5016,312.84
(54) Lake Darling (Washington),7/30/2018,7:54,5,17.63425926,6.9325,3.872222222,0.368055556,536.4416667,16.575,348.6666667
(56) Lake Hendricks (Howard),8/6/2018,11:58,0,23.71052632,8.744210526,113.2368421,9.587368421,228.5842105,30.64578947,148.6315789
(56) Lake Hendricks (Howard),8/6/2018,11:58,1,23.75757576,8.870909091,108.4681818,9.166818182,272.3954545,20.86227273,177.0454545
(56) Lake Hendricks (Howard),8/6/2018,11:58,1.5,23.66666667,8.8,98.6,8.345,274.4,19.625,178
(56) Lake Hendricks (Howard),8/6/2018,11:58,2,23.66666667,8.785,98,8.295,274.65,19.345,178.5
(56) Lake Hendricks (Howard),8/6/2018,11:58,2.5,23.25163399,8.200588235,68.82941176,5.851176471,289.8588235,17.24,188.4117647
(56) Lake Hendricks (Howard),8/6/2018,11:58,3,18.53535354,6.904545455,17.07727273,1.584090909,475.0818182,22.045,308.7272727
(56) Lake Hendricks (Howard),8/6/2018,11:58,3.5,17.78927203,6.775862069,7.589655172,0.719655172,537.1931034,7.13862069,349.2413793
(57) Lake Icaria (Adams),7/25/2018,8:40,0,27.27272727,8.774090909,123.1636364,9.761818182,229.1272727,30.42772727,149
(57) Lake Icaria (Adams),7/25/2018,8:40,1,27.33333333,8.77,123.8619048,9.80952381,229.4428571,32.38761905,149
(57) Lake Icaria (Adams),7/25/2018,8:40,1.5,27.38552189,8.763030303,123.7424242,9.79030303,229.8575758,30.90818182,149.1818182
(57) Lake Icaria (Adams),7/25/2018,8:40,2,27.38065844,8.710740741,121.7407407,9.63037037,230.2481481,22.99074074,150
(57) Lake Icaria (Adams),7/25/2018,8:40,3,27.22048611,8.25125,86.071875,6.825,233.3375,15.6059375,151.6875
(57) Lake Icaria (Adams),7/25/2018,8:40,3.5,26.75420875,7.693939394,34.28484848,2.738787879,245.0909091,13.38333333,159.2727273
(57) Lake Icaria (Adams),7/25/2018,8:40,4,26.37962963,7.545,21.63333333,1.74,257.0833333,11.32833333,167
