Lake,Date,Time,Depth (m),Temperature (Deg C),pH,DO (% Saturation),DO (mg/L),Specific Conductivity (uS/cm),Turbidity (NTU),TDS (mg/L)
(58) Iowa Lake (Iowa),6/12/18 8:59,8:59,5.5,13.13650794,7.324857143,9.111428571,0.952857143,326.4285714,11.60727273,212.2571429
(58) Iowa Lake (Iowa),6/12/18 8:59,8:59,6,12.62254902,7.292352941,7.126470588,0.755882353,328.0294118,11.68,213
(58) Iowa Lake (Iowa),6/12/18 8:59,8:59,7,12.34640523,7.262941176,6.158823529,0.657058824,328.9823529,11.68,213.8235294
(58) Iowa Lake (Iowa),6/12/18 8:59,8:59,7.5,12.04347826,6.986570048,4.496135266,0.483719807,348.4768116,10.89022727,226.6521739
(59) Lake Keomah (Mahaska),6/11/18 9:51,9:51,0,24.66498316,7.686969697,125.5757576,10.50030303,229.9454545,11.35576923,149.5454545
(59) Lake Keomah (Mahaska),6/11/18 9:51,9:51,1,26.38888889,8.383846154,129.3307692,10.41076923,363.0153846,11.39,236
(59) Lake Keomah (Mahaska),6/11/18 9:51,9:51,1.5,26.38888889,8.434878049,129.4390244,10.41585366,363.7219512,11.37714286,236.3658537
(59) Lake Keomah (Mahaska),6/11/18 9:51,9:51,2,26.38888889,8.42625,127.0375,10.22375,364.45,11.33575,237
(59) Lake Keomah (Mahaska),6/11/18 9:51,9:51,2.5,26.35185185,8.203333333,115.6666667,9.313333333,365,11.25464286,237
(59) Lake Keomah (Mahaska),6/11/18 9:51,9:51,3,24.87134503,7.917105263,71.58947368,5.873421053,378.7394737,11.18368421,246.2368421
(59) Lake Keomah (Mahaska),6/11/18 9:51,9:51,3.5,21.61111111,7.679166667,27.05,2.3675,410.9333333,11.20681818,267.0833333
(59) Lake Keomah (Mahaska),6/11/18 9:51,9:51,4.5,19.45138889,7.6325,16.2125,1.48,436.70625,11.41,283.8125
(59) Lake Keomah (Mahaska),6/11/18 9:51,9:51,5,16.84428795,7.575211268,11.91267606,1.152253521,490.8323944,11.69,318.9859155
(59) Lake Keomah (Mahaska),6/11/18 9:51,9:51,5.5,16.5736224,7.527804878,8.238211382,0.802195122,512.2626016,12.81131579,332.9593496
(6) Badger Lake (Webster),5/14/18 9:53,9:53,0,11.36379928,7.876129032,89.29677419,9.745806452,567.4290323,12.61483871,368.8387097
(6) Badger Lake (Webster),5/14/18 9:53,9:53,0.5,10.55,7.863,88.385,9.825,658.01,13.0685,427.65
(6) Badger Lake (Webster),5/14/18 9:53,9:53,1,10,7.843333333,87.54166667,9.860833333,663.1333333,13.41333333,431
(6) Badger Lake (Webster),5/14/18 9:53,9:53,2,9.782407407,7.83,87.87083333,9.9475,667.8,13.30208333,434.0416667
(6) Badger Lake (Webster),5/14/18 9:53,9:53,2.5,9.657706093,7.829032258,88.30967742,10.03,673.1096774,13.34806452,437.6129032
(6) Badger Lake (Webster),5/14/18 9:53,9:53,3,9.555555556,7.818235294,88.54117647,10.07764706,680.3647059,13.54058824,442.2352941
(6) Badger Lake (Webster),5/14/18 9:53,9:53,3.5,9.464052288,7.808823529,88.32352941,10.07647059,682.8470588,13.72176471,443.7647059
(6) Badger Lake (Webster),5/14/18 9:53,9:53,4,9.339506173,7.785,85.37222222,9.766666667,683.0444444,19.77444444,444
(6) Badger Lake (Webster),5/14/18 9:53,9:53,4.5,9.277777778,7.765,75.95,8.705,683.7,21.82,444
(60) Lake Manawa (Pottawattamie),6/4/18 12:23,12:23,0,24.43888889,7.831,97.92,8.201,404.42,,263
(60) Lake Manawa (Pottawattamie),6/4/18 12:23,12:23,1,24.88888889,8.145,95.03333333,7.856666667,508.8333333,,331
(60) Lake Manawa (Pottawattamie),6/4/18 12:23,12:23,1.5,24.88888889,8.15,91.25714286,7.542857143,509.0714286,,331
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,0,23.92857143,8.591428571,110.4428571,9.407142857,228.1714286,,148.2857143
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,1,25.27777778,8.755,114.35,9.4,319.8,,208
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,1.5,25.27777778,8.772,115.6,9.498,319.84,,208
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,2,25.27777778,8.784,116.66,9.58,320,,208
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,3,25.27777778,8.79,117.55,9.655,320.1,,208
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,3.5,24.98888889,8.62,112.64,9.248,322.22,,209.4
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,4,21.14444444,7.97,74.84,6.594,355.08,,230.6
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,5,17.55555556,7.87,44.46666667,4.173333333,392.5333333,,255.3333333
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,5.5,14.5,7.85,34.26666667,3.446666667,423.4666667,,275.3333333
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,6,11.53703704,7.843333333,28.16666667,3.04,394.8,,256.6666667
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,7,10.5,7.835,24.6,2.725,387.55,,251.5
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,7.5,8.648148148,7.703333333,23.43333333,2.72,398.7666667,,259
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,8,8.333333333,7.685,22.1,2.595,399.1,,259.5
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,9,8.138888889,7.665,17.7,2.085,399.85,,260
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,9.5,7.944444444,7.6525,16.05,1.9,399.225,,259.5
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,10,7.796296296,7.64,14.93333333,1.78,397.8,,258.6666667
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,11,7.722222222,7.63,14.4,1.72,396.3,,258
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,11.5,7.520833333,7.615,13.425,1.6075,395.2625,,257
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,12,7.333333333,7.595,11.675,1.4075,396.075,,257.5
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,12.5,7.277777778,7.58,11,1.32,396.6,,258
(61) Lake MacBride (Johnson),6/11/18 10:48,10:48,13,7.073820396,6.820547945,7.056164384,0.854109589,457.1753425,,297.0547945
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,0,27.07428215,9.09,214.9033708,17.1405618,347.2314607,,225.6629213
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,1,23.3245614,8.506842105,226.6421053,19.21842105,427.3947368,,277.7894737
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,1.5,19.59401709,7.665192308,130.3653846,11.86461538,464.6692308,,302.0384615
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,2,17.88436693,7.292325581,42.02325581,3.960116279,490.7988372,,319.0232558
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,2.5,16.29907407,7.210333333,20.39666667,1.995166667,522.15,,339.4166667
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,3,15.08552632,7.198157895,14.95921053,1.500921053,546.3171053,,355.1315789
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,3.5,13.55167959,7.225232558,12.47093023,1.295116279,568.455814,,369.5
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,4,11.63178295,7.265,12.88837209,1.39755814,581.9918605,,378.3023256
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,4.5,9.871141975,7.293472222,11.1125,1.252222222,594.0527778,,386.1666667
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,5,8.839506173,7.308333333,6.023611111,0.697083333,596.0041667,,387.4027778
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,5.5,8.248611111,7.31,3.7625,0.442,594.27,,386.4375
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,6,7.751803752,7.31,2.645454545,0.314935065,594.9909091,,386.7662338
(62) Lake Meyer (Winneshiek),6/18/18 11:38,11:38,6.5,7.475845411,7.3,2.195652174,0.263913043,600.7956522,,390.4347826
(63) Lake Miami (Monroe),5/22/18 13:05,13:05,0,23.92929293,7.612727273,100.3636364,8.454545455,246.3727273,,160.0909091
(63) Lake Miami (Monroe),5/22/18 13:05,13:05,1,23.21527778,7.98,100.225,8.545,337.4125,,219.25
(63) Lake Miami (Monroe),5/22/18 13:05,13:05,1.5,22.39444444,7.98,99.9,8.656,339.05,,220.2
(63) Lake Miami (Monroe),5/22/18 13:05,13:05,2.5,22.09259259,7.97,97.6,8.506666667,338.8333333,,220
(63) Lake Miami (Monroe),5/22/18 13:05,13:05,3,20.47222222,7.715,74.7,6.71,348.0083333,,226.0833333
(63) Lake Miami (Monroe),5/22/18 13:05,13:05,3.5,19.7979798,7.510909091,48.65454545,4.432727273,349.6727273,,227.3636364
(63) Lake Miami (Monroe),5/22/18 13:05,13:05,4.5,18.02083333,7.4225,29.725,2.795,364.9,,237.375
(63) Lake Miami (Monroe),5/22/18 13:05,13:05,5,17.50694444,7.3175,17.85,1.705,374.825,,243.5
(64) Minnewashta Lake (Dickinson),5/29/18 13:40,13:40,0,23.21428571,8.16,133.2571429,11.38428571,235.8142857,,153.2857143
(64) Minnewashta Lake (Dickinson),5/29/18 13:40,13:40,1,23.94444444,8.415,142.9,12.025,412.9,,268
(64) Minnewashta Lake (Dickinson),5/29/18 13:40,13:40,1.5,23.94444444,8.42,146.95,12.365,412.95,,268
(64) Minnewashta Lake (Dickinson),5/29/18 13:40,13:40,2,23.94444444,8.42,150.95,12.705,413.025,,268
(64) Minnewashta Lake (Dickinson),5/29/18 13:40,13:40,2.5,23.94444444,8.42,151.7,12.77,413.1,,268
(64) Minnewashta Lake (Dickinson),5/29/18 13:40,13:40,3,23.94444444,8.42,152,12.79,413.1,,269
(64) Minnewashta Lake (Dickinson),5/29/18 13:40,13:40,3.5,23.93055556,8.4225,152.35,12.83,413.15,,269
(64) Minnewashta Lake (Dickinson),5/29/18 13:40,13:40,4,21.33333333,8.238333333,132.5666667,11.65666667,432.8,,281.5
(64) Minnewashta Lake (Dickinson),5/29/18 13:40,13:40,4.5,19.54578755,7.571318681,36.33076923,3.305604396,442.6912088,,287.7802198
(65) Lake of the Hills (Scott),6/11/18 10:55,10:55,0,24.92140921,7.778292683,120.095122,9.932195122,448.7463415,2.995882353,291.6341463
(65) Lake of the Hills (Scott),6/11/18 10:55,10:55,1,24.94444444,7.925,115.2,9.52,452.45,3.520833333,294
(65) Lake of the Hills (Scott),6/11/18 10:55,10:55,1.5,24.89793282,7.962325581,108.3395349,8.957209302,453.8906977,4.137777778,295.0465116
(65) Lake of the Hills (Scott),6/11/18 10:55,10:55,2,24.7991453,7.986153846,104.3461538,8.641538462,455.5384615,4.333,296
(65) Lake of the Hills (Scott),6/11/18 10:55,10:55,2.5,24.77777778,7.99,100.6666667,8.343333333,455.7666667,4.455,296
(65) Lake of the Hills (Scott),6/11/18 10:55,10:55,3,24.71256039,7.895217391,92.24347826,7.653043478,456.4217391,4.431724138,296.6086957
(65) Lake of the Hills (Scott),6/11/18 10:55,10:55,3.5,24.55172414,7.69137931,55.74137931,4.638275862,460.0310345,4.542727273,299.0344828
(65) Lake of the Hills (Scott),6/11/18 10:55,10:55,4,24.36111111,7.636666667,38.11666667,3.181666667,463.3333333,5.006,301.1666667
(65) Lake of the Hills (Scott),6/11/18 10:55,10:55,4.5,22.6031746,7.525714286,33.84285714,2.884285714,480.2142857,9.242857143,312.2857143
(65) Lake of the Hills (Scott),6/11/18 10:55,10:55,5,18.57638889,7.345,24.475,2.256666667,526.4541667,,342.25
(65) Lake of the Hills (Scott),6/11/18 10:55,10:55,5.5,15.44152047,7.207368421,20.4,2.021052632,573.2578947,,372.6842105
(66) Lake of Three Fires (Taylor),6/4/18 12:41,12:41,0,24.98611111,8.725,110.9666667,9.170833333,256.7,12.51466667,166.6666667
(66) Lake of Three Fires (Taylor),6/4/18 12:41,12:41,0.5,25.05555556,8.74,119.1333333,9.833333333,257.3666667,13.19,167
(66) Lake of Three Fires (Taylor),6/4/18 12:41,12:41,1,25.05555556,8.75,120.1,9.91,257.3,12.90571429,167
(66) Lake of Three Fires (Taylor),6/4/18 12:41,12:41,1.5,24.97619048,8.717142857,120.5714286,9.958571429,257.2,12.234,167
(66) Lake of Three Fires (Taylor),6/4/18 12:41,12:41,2,24.80555556,8.3075,103.875,8.605,257.975,11.685,167.75
(66) Lake of Three Fires (Taylor),6/4/18 12:41,12:41,3,23.06018519,7.751666667,46.78333333,3.9575,273.2666667,11.635,177.8333333
(66) Lake of Three Fires (Taylor),6/4/18 12:41,12:41,3.5,18.30952381,7.562857143,17.97142857,1.678571429,307.6,11.61,200.1428571
(66) Lake of Three Fires (Taylor),6/4/18 12:41,12:41,4.5,15.67777778,7.522,13.88,1.368,321.6,11.571,209
(66) Lake of Three Fires (Taylor),6/4/18 12:41,12:41,5,13.42929293,7.407272727,9.836363636,1.016363636,331.6454545,11.6025,215.5454545
(66) Lake of Three Fires (Taylor),6/4/18 12:41,12:41,5.5,12.59259259,7.336666667,7.7,0.82,335.5333333,12.45222222,218
(66) Lake of Three Fires (Taylor),6/4/18 12:41,12:41,6,12.15432099,7.315555556,7.111111111,0.763333333,339.5777778,11.85714286,220.7777778
(67) Orient Lake (Adair),6/5/18 10:46,10:46,0,22.83730159,8.547142857,100.8357143,8.67,255.2571429,19.365,165.6428571
(67) Orient Lake (Adair),6/5/18 10:46,10:46,1,22.67973856,8.614705882,101.9058824,8.784705882,324.3705882,20.20148148,210.8235294
(67) Orient Lake (Adair),6/5/18 10:46,10:46,1.5,22.50854701,8.598461538,96.27692308,8.327692308,325.4,21.25,211.3846154
(67) Orient Lake (Adair),6/5/18 10:46,10:46,2.5,22.07539683,8.353095238,78.12380952,6.812619048,335.2857143,23.37,218.0238095
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,0,25.52490421,8.045517241,110.9448276,9.061034483,750.5034483,14.25034483,487.862069
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,1,25.44949495,8.071818182,116.2090909,9.504545455,750.9363636,13.746,488
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,1.5,24.67283951,8.084814815,119.5851852,9.898888889,759.8888889,13.58631579,493.9259259
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,2,23.00411523,8.111111111,124.8074074,10.66888889,774.9111111,13.15,503.8148148
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,3,21.44312169,8.141904762,121.4404762,10.68928571,778.9071429,13.044,506.2380952
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,3.5,19.41666667,8.140208333,116.78125,10.69770833,790.4354167,13.04857143,513.8333333
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,4.5,16.42105263,7.933157895,105.8210526,10.27789474,817.5263158,13.08985507,531.4210526
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,5,15.16161616,7.825151515,87.34242424,8.723636364,812.5575758,13.19142857,528.1515152
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,5.5,13.75925926,7.684,60.45,6.243,813.8966667,13.21285714,529.0333333
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,6.5,13.61944444,7.653,43.485,4.5075,807.095,13.19448276,524.5
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,7,13.08602151,7.564516129,27.15967742,2.84483871,813.816129,13.12947368,528.9193548
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,7.5,12.07811195,7.34556391,15.77669173,1.691954887,857.2413534,13.1125,557.1879699
(68) Lake Pahoja (Lyon),5/29/18 12:11,12:11,8,12.05555556,7.28,12.528125,1.34375,864.3984375,13.12,562
(69) Lake Smith (Kossuth),5/31/18 14:31,14:31,0,26.25396825,8.105714286,128.0285714,10.33714286,313.1428571,,203.5714286
(69) Lake Smith (Kossuth),5/31/18 14:31,14:31,1,25.22916667,8.24125,135.425,11.13,440.2875,,286.125
(69) Lake Smith (Kossuth),5/31/18 14:31,14:31,1.5,23.97619048,8.11,127.2571429,10.67571429,456.2142857,,296.7142857
(69) Lake Smith (Kossuth),5/31/18 14:31,14:31,2.5,19.2037037,7.813333333,96.76666667,8.883333333,560.6333333,,364.3333333
(69) Lake Smith (Kossuth),5/31/18 14:31,14:31,3,15.70531401,7.293188406,42.25797101,4.185652174,594.2884058,,386.2608696
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,0,24.18333333,8.387,87.345,7.322,295.825,9.614285714,192.05
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,1,24.47777778,8.449,92.39,7.703,348.5,7.799230769,226.9
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,1.5,24.5,8.456190476,95.4952381,7.958095238,348.7428571,4.68,227
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,2,24.5,8.46,96.95,8.075,348.8,5.077647059,227
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,2.5,24.48611111,8.43125,93.3625,7.78375,349.3,4.792394958,227.125
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,3,22.47916667,7.85,49.3125,4.20625,372.39375,4.507142857,242.0625
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,3.5,19.16666667,7.54,22.6,2.08,402.1,3.87125,261
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,4,18.9537037,7.501666667,20.03333333,1.856666667,399.6666667,3.115555556,260
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,4.5,17.29259259,7.444666667,14.02666667,1.337333333,401.1733333,3.148571429,260.6666667
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,5,15.64444444,7.402,11.38,1.122,404,3.1325,262.8
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,5.5,14.27777778,7.38,11,1.13,413,2.841428571,268
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,6,13.26697531,7.343055556,8.508333333,0.887222222,400.1694444,2.9075,260.0555556
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,6.5,11.14529915,7.356153846,6.492307692,0.712307692,395.4461538,2.97,257
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,7.5,9.796296296,7.343333333,6.05,0.68,401.05,2.935,260.6666667
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,8,8.506944444,7.33,5.7,0.665,405.175,2.78875,263.375
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,8.5,7.922839506,7.290555556,5.238888889,0.619444444,402.7388889,2.576923077,261.8333333
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,9,7.488888889,7.236,4.94,0.592,410.66,3.007857143,267
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,9.5,7.388888889,7.215,4.9,0.585,414.65,4.03,269.5
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,10,7.207070707,7.078181818,4.736363636,0.571818182,427.0818182,17.85314286,277.5454545
(7) Beaver Lake (Dallas),6/4/18 7:05,7:05,10.5,7.079282407,6.861666667,4.213541667,0.509479167,512.5135417,9.013432836,333.1458333
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,0,23.34567901,8.516666667,108.2444444,9.215555556,180.1111111,,117.1111111
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,1,22.96825397,8.53,114.6714286,9.832857143,233.7428571,,152
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,1.5,22.81623932,8.537692308,116.3461538,10.00846154,234.0076923,,152
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,2,22.72222222,8.53,116.5,10.04,234.2,,152
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,2.5,22.66666667,8.5225,116.125,10.0175,234.275,,152
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,3,22.61111111,8.473076923,113.2692308,9.781538462,234.4769231,,152.1538462
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,3.5,22.44444444,8.236666667,100.6333333,8.72,235,,153
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,4,20.5,8.2,92.2,8.21,243.5,,158
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,4.5,19.61111111,7.836,62.59,5.719,244.65,,159.1
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,5,16.91111111,7.54,31.46,3.025,247.73,,161
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,6,14.14285714,7.472857143,19.35714286,1.985714286,250.8714286,,163
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,6.5,11.76111111,7.346,14.58,1.576,251.99,,163.7
(70) Lake Sugema (Van Buren),5/21/18 15:35,15:35,7,10.76666667,7.254,10.63,1.176,252.45,,164.2
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,0,22.45833333,7.759166667,95.99166667,8.318333333,220.2916667,,143.25
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,1,22.48148148,7.808333333,93.5,8.096666667,240.6,,156
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,1.5,22.41666667,7.84,92.1,7.983333333,240.5333333,,156
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,2,22.35416667,7.86875,90.0125,7.81125,240.575,,156
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,3,20.9375,7.661875,65.01875,5.765,244.1625,,158.875
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,3.5,18.48333333,7.446,31.31,2.922,246.25,,160
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,4.5,15.6969697,7.341818182,16.76363636,1.655454545,251.5181818,,163.5454545
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,5,13.95925926,7.246666667,10.3,1.06,249.2066667,,161.9333333
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,6,12.95833333,7.2075,7.4,0.78,251.2125,,163.25
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,6.5,11.91851852,7.159333333,6.013333333,0.647333333,255.8133333,,166.3333333
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,7.5,10.87037037,7.14,4.933333333,0.546666667,261.5,,170
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,8,10.0491453,7.072307692,4.111538462,0.463076923,279.0269231,,181.3076923
(71) Lake Wapello (Davis),5/22/18 8:38,8:38,8.5,9.862268519,7.042291667,2.8375,0.321041667,299.38125,,194.7916667
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,0,22.11111111,8.44,101.2431818,8.825454545,240.2318182,11.2225,156.2954545
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,1,22.11111111,8.44,101.73,8.867,247.315,11.194,161
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,1.5,22.11111111,8.44,101.904,8.8844,247.352,11.21,161
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,2,22.11111111,8.44,102.0235294,8.897647059,247.2647059,11.29142857,161
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,3,22.08080808,8.44,102.1,8.907272727,247.0954545,11.40586207,161
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,3.5,22.03256705,8.401724138,101.0137931,8.81862069,246.9758621,11.38,160.7241379
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,4,20.29292929,8.167272727,90.08181818,8.077272727,255.5818182,11.36,166.1818182
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,4.5,19.37777778,8.126,84.16,7.712,259.66,11.3648,168.8
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,5,19.02688172,7.973548387,73.43870968,6.798064516,258.1483871,11.40481481,167.7741935
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,5.5,18.02962963,7.816,62.96,5.926666667,257.5866667,11.47294118,167.5333333
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,6,17.16666667,7.79,61,5.87,260.9,11.45823529,170
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,6.5,16.81851852,7.748333333,55.88666667,5.412333333,259.5666667,11.48909091,168.7
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,7,16.19111111,7.5764,41.572,4.08,258.612,11.53028571,168
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,8,15.63888889,7.518,25.575,2.5385,261.09,11.499,169.8
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,8.5,14.94907407,7.4325,16.02222222,1.6125,267.3138889,11.49666667,173.75
(72) Little River Watershed Lake (Decatur),5/21/18 11:49,11:49,9,14.4624183,7.352352941,12.02058824,1.225294118,277.3058824,11.54647059,180.2647059
(73) Little Sioux Park Lake (Woodbury),5/14/18 9:20,9:20,0,15.86928105,8.181176471,76.40588235,7.552941176,390.8941176,,254.0588235
(73) Little Sioux Park Lake (Woodbury),5/14/18 9:20,9:20,1,15.90598291,8.200769231,80.98461538,8.000769231,392.0923077,,255
(73) Little Sioux Park Lake (Woodbury),5/14/18 9:20,9:20,1.5,15.88888889,8.21,84.02307692,8.302307692,392.5,,255
(73) Little Sioux Park Lake (Woodbury),5/14/18 9:20,9:20,2.5,15.83796296,8.21,85.61666667,8.47,392.95,,255.3333333
(73) Little Sioux Park Lake (Woodbury),5/14/18 9:20,9:20,3,15.68518519,8.21,86.31111111,8.566666667,393.3333333,,256
(73) Little Sioux Park Lake (Woodbury),5/14/18 9:20,9:20,4,15.5308642,8.208888889,86.47777778,8.608888889,393.9222222,,256.1111111
(73) Little Sioux Park Lake (Woodbury),5/14/18 9:20,9:20,4.5,13.34259259,8.185,87.89166667,9.174166667,413.575,,268.9166667
(73) Little Sioux Park Lake (Woodbury),5/14/18 9:20,9:20,5.5,10.36111111,8.038333333,95.65,10.68,437.0166667,,284
(73) Little Sioux Park Lake (Woodbury),5/14/18 9:20,9:20,6,9.474074074,7.814,96.56,11.01933333,445.4866667,,289.6
(73) Little Sioux Park Lake (Woodbury),5/14/18 9:20,9:20,6.5,9.282407407,7.635,91.4,10.47916667,465.175,,302.5
(73) Little Sioux Park Lake (Woodbury),5/14/18 9:20,9:20,7.5,9.277777778,7.62,87.7,10.06,472.75,,307
(74) Little Spirit Lake (Dickinson),5/30/18 9:42,9:42,0,23.31481481,7.834166667,114.3,9.8125,303.3,,197.1666667
(74) Little Spirit Lake (Dickinson),5/30/18 9:42,9:42,1,24.42592593,7.95,101.8166667,8.495,452.3,,294
(74) Little Spirit Lake (Dickinson),5/30/18 9:42,9:42,1.5,24.44444444,7.978333333,99.125,8.265833333,452.6416667,,294
(74) Little Spirit Lake (Dickinson),5/30/18 9:42,9:42,2.5,24.44444444,7.996666667,96.73333333,8.063333333,453.0333333,,294
(75) Little Wall Lake (Hamilton),6/19/18 15:17,15:17,0,27.60433604,8.363414634,119.2731707,9.396829268,324.9,,211.2195122
(75) Little Wall Lake (Hamilton),6/19/18 15:17,15:17,1,27.51851852,8.484375,111.4708333,8.784583333,412.6833333,,268.2291667
(75) Little Wall Lake (Hamilton),6/19/18 15:17,15:17,1.5,26.93148148,8.436,105.4966667,8.406666667,413.82,,269
(75) Little Wall Lake (Hamilton),6/19/18 15:17,15:17,2.5,26.83333333,8.402777778,103.7277778,8.277777778,413.0444444,,268.3888889
(75) Little Wall Lake (Hamilton),6/19/18 15:17,15:17,3,26.64814815,8.1525,94.84166667,7.594444444,415.3888889,,269.8333333
(75) Little Wall Lake (Hamilton),6/19/18 15:17,15:17,3.5,26.3791834,7.553072289,76.3686747,6.146445783,464.3289157,,301.7831325
(76) Littlefield Lake (Audubon),6/5/18 7:19,7:19,0,21.71666667,8.33,102.33,9.029,228.15,,148.4
(76) Littlefield Lake (Audubon),6/5/18 7:19,7:19,1,23.07407407,8.38,103.5666667,8.865,323.1666667,,210
